"Trial.ID","Sub.ID","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JAM.RT","Response.JOL","Response.RT.1","Responses","Response.Accuracy","Answer","Scored"
159,"5cfcd9157534f400193f4a57",11,"JAM Version C","WET","dry","Study2","S",3808,"29",5334,"towel",0,"dry",0
159,"w10067540jer",11,"JAM Version C","WET","dry","Study2","S",1546,"20",171,"",0,"dry",0
159,"w10068374CG",11,"JAM Version C","WET","dry","Study2","S",6675,"45",2075,"dry",100,"dry",1
159,"w100547_HRO",11,"JAM Version C","WET","dry","Study2","S",2088,"90",1457,"dry",100,"dry",1
159,"w10049640",11,"JAM Version C","WET","dry","Study2","S",919,"65",1021,"",0,"dry",0
159,"w10059558_rch",11,"JAM Version C","WET","dry","Study2","S",3894,"99",2152,"cloth",0,"dry",0
159,"5f3fafc56486990342802c9f",11,"JAM Version C","WET","dry","Study2","S",5385,"85",7814,"dry",100,"dry",1
159,"w10104941_mrp",11,"JAM Version C","WET","dry","Study2","S",1891,"100",2790,"dry",100,"dry",1
159,"10047038AM",11,"JAM Version C","WET","dry","Study2","S",4424,"80",2681,"",0,"dry",0
159,"w10049766_AYN",11,"JAM Version C","WET","dry","Study2","S",3013,"80",1814,"dry",100,"dry",1
159,"5d3d82ce29130a00195cd74f",11,"JAM Version C","WET","dry","Study2","S",3319,"90",2454,"cold",28.571428571429,"dry",0
159,"w10029010",11,"JAM Version C","WET","dry","Study2","S",3673,"50",6213,"dry",100,"dry",1
159,"w10048422AB",11,"JAM Version C","WET","dry","Study2","S",3148,"30",2982,"",0,"dry",0
160,"w10068374CG",11,"JAM Version C","WINDSHIELD","car","Study2","F",3626,"75",2502,"car",100,"car",1
160,"5f3fafc56486990342802c9f",11,"JAM Version C","WINDSHIELD","car","Study2","F",8126,"95",4112,"cae",66.666666666667,"car",1
160,"5d3d82ce29130a00195cd74f",11,"JAM Version C","WINDSHIELD","car","Study2","F",2861,"30",3470,"glass",25,"car",0
160,"5cfcd9157534f400193f4a57",11,"JAM Version C","WINDSHIELD","car","Study2","F",6566,"90",1372,"car",100,"car",1
160,"w10067540jer",11,"JAM Version C","WINDSHIELD","car","Study2","F",1370,"30",529,"",0,"car",0
160,"w10059558_rch",11,"JAM Version C","WINDSHIELD","car","Study2","F",2445,"60",1641,"bug",0,"car",0
160,"w10049766_AYN",11,"JAM Version C","WINDSHIELD","car","Study2","F",9302,"80",1921,"car",100,"car",1
160,"w10049640",11,"JAM Version C","WINDSHIELD","car","Study2","F",968,"95",3145,"car",100,"car",1
160,"w100547_HRO",11,"JAM Version C","WINDSHIELD","car","Study2","F",3687,"94",1709,"car",100,"car",1
160,"10047038AM",11,"JAM Version C","WINDSHIELD","car","Study2","F",6465,"85",2278,"car",100,"car",1
160,"w10048422AB",11,"JAM Version C","WINDSHIELD","car","Study2","F",3575,"35",2253,"car",100,"car",1
160,"w10029010",11,"JAM Version C","WINDSHIELD","car","Study2","F",3400,"80",10070,"mirror",22.222222222222,"car",0
160,"w10104941_mrp",11,"JAM Version C","WINDSHIELD","car","Study2","F",2686,"100",1525,"car",100,"car",1
1,"10064478oc",12,"JAM Version D","ACCIDENT","strong","Study1","U",6953,"15",3391,"prone",54.545454545455,"strong",0
1,"w10040181_lb",12,"JAM Version D","ACCIDENT","strong","Study1","U",4173,"19",7457,"hurt",20,"strong",0
1,"5f5165ce1bff403b27a108ff",12,"JAM Version D","ACCIDENT","strong","Study1","U",2328,NA,3120,"trip",40,"strong",0
1,"w10065910_kb",12,"JAM Version D","ACCIDENT","strong","Study1","U",8866,"20",2515,"strong",100,"strong",1
1,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","ACCIDENT","strong","Study1","U",192914,"32",1149,"",0,"strong",0
1,"5ef8eeb63f6343097030fd37",12,"JAM Version D","ACCIDENT","strong","Study1","U",2574,"0",1790,"",0,"strong",0
2,"w10040181_lb",12,"JAM Version D","ADD","valley","Study1","U",2879,"0",5854,"substract",13.333333333333,"valley",0
2,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","ADD","valley","Study1","U",2519,"48",2851,"divide",33.333333333333,"valley",0
2,"w10065910_kb",12,"JAM Version D","ADD","valley","Study1","U",4214,"2",4590,"",0,"valley",0
2,"10064478oc",12,"JAM Version D","ADD","valley","Study1","U",6463,"10",1550,"on",0,"valley",0
2,"5f5165ce1bff403b27a108ff",12,"JAM Version D","ADD","valley","Study1","U",10395,"0",1920,"take",40,"valley",0
2,"5ef8eeb63f6343097030fd37",12,"JAM Version D","ADD","valley","Study1","U",1309,"0",7400,"math",20,"valley",0
3,"w10065910_kb",12,"JAM Version D","AMOUNT","number","Study1","S",7876,"68",2784,"number",100,"number",1
3,"w10040181_lb",12,"JAM Version D","AMOUNT","number","Study1","S",14466,"70",5167,"money",36.363636363636,"number",0
3,"10064478oc",12,"JAM Version D","AMOUNT","number","Study1","S",2467,"80",3492,"money",36.363636363636,"number",0
3,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","AMOUNT","number","Study1","S",3981,"79",3411,"number",100,"number",1
3,"5ef8eeb63f6343097030fd37",12,"JAM Version D","AMOUNT","number","Study1","S",1320,"56",3476,"",0,"number",0
3,"5f5165ce1bff403b27a108ff",12,"JAM Version D","AMOUNT","number","Study1","S",2334,"70",2715,"total",0,"number",0
4,"5f5165ce1bff403b27a108ff",12,"JAM Version D","ASSIGNMENT","due","Study1","S",2349,"20",7336,"due",100,"due",1
4,"10064478oc",12,"JAM Version D","ASSIGNMENT","due","Study1","S",5863,"90",2129,"due",100,"due",1
4,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","ASSIGNMENT","due","Study1","S",2119,"99",4366,"death",50,"due",0
4,"5ef8eeb63f6343097030fd37",12,"JAM Version D","ASSIGNMENT","due","Study1","S",2380,"76",2079,"due",100,"due",1
4,"w10065910_kb",12,"JAM Version D","ASSIGNMENT","due","Study1","S",3768,"67",2047,"due",100,"due",1
4,"w10040181_lb",12,"JAM Version D","ASSIGNMENT","due","Study1","S",3379,"100",5166,"due",100,"due",1
5,"5ef8eeb63f6343097030fd37",12,"JAM Version D","ATTIRE","clothes","Study1","F",2504,"65",2408,"clothes",100,"clothes",1
5,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","ATTIRE","clothes","Study1","F",15348,"63",2847,"clothes",100,"clothes",1
5,"5f5165ce1bff403b27a108ff",12,"JAM Version D","ATTIRE","clothes","Study1","F",1891,"70",1986,"clothes",100,"clothes",1
5,"10064478oc",12,"JAM Version D","ATTIRE","clothes","Study1","F",5046,"70",2762,"clothes",100,"clothes",1
5,"w10065910_kb",12,"JAM Version D","ATTIRE","clothes","Study1","F",5631,"68",2976,"clothes",100,"clothes",1
5,"w10040181_lb",12,"JAM Version D","ATTIRE","clothes","Study1","F",3561,"100",13092,"clothes",100,"clothes",1
6,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","ATTORNEY","law","Study1","F",4748,"99",2297,"law",100,"law",1
6,"10064478oc",12,"JAM Version D","ATTORNEY","law","Study1","F",2909,"80",4602,"general",20,"law",0
6,"w10065910_kb",12,"JAM Version D","ATTORNEY","law","Study1","F",5113,"67",1879,"law",100,"law",1
6,"w10040181_lb",12,"JAM Version D","ATTORNEY","law","Study1","F",3745,"88",2955,"law",100,"law",1
6,"5ef8eeb63f6343097030fd37",12,"JAM Version D","ATTORNEY","law","Study1","F",3098,"65",3123,"jury",0,"law",0
6,"5f5165ce1bff403b27a108ff",12,"JAM Version D","ATTORNEY","law","Study1","F",2018,"70",1363,"law",100,"law",1
7,"10064478oc",12,"JAM Version D","BAD","delinquent","Study1","B",4678,"45",2354,"news",28.571428571429,"delinquent",0
7,"5f5165ce1bff403b27a108ff",12,"JAM Version D","BAD","delinquent","Study1","B",3350,"70",1463,"good",14.285714285714,"delinquent",0
7,"w10040181_lb",12,"JAM Version D","BAD","delinquent","Study1","B",3913,"100",8684,"delinquent ",100,"delinquent",1
7,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","BAD","delinquent","Study1","B",1832,"80",2242,"good",14.285714285714,"delinquent",0
7,"5ef8eeb63f6343097030fd37",12,"JAM Version D","BAD","delinquent","Study1","B",2262,"0",6476,"",0,"delinquent",0
7,"w10065910_kb",12,"JAM Version D","BAD","delinquent","Study1","B",3803,"57",5596,"",0,"delinquent",0
8,"5ef8eeb63f6343097030fd37",12,"JAM Version D","BAR","grill","Study1","S",995,"68",3722,"drink",40,"grill",0
8,"5f5165ce1bff403b27a108ff",12,"JAM Version D","BAR","grill","Study1","S",2117,"80",2209,"drink",40,"grill",0
8,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","BAR","grill","Study1","S",3282,"61",8265,"",0,"grill",0
8,"10064478oc",12,"JAM Version D","BAR","grill","Study1","S",3170,"30",4671,"fights",18.181818181818,"grill",0
8,"w10065910_kb",12,"JAM Version D","BAR","grill","Study1","S",4975,"56",4762,"grill",100,"grill",1
8,"w10040181_lb",12,"JAM Version D","BAR","grill","Study1","S",4986,"100",2758,"grill",100,"grill",1
9,"10064478oc",12,"JAM Version D","BEE","honey","Study1","S",2986,"98",2609,"sting",20,"honey",0
9,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","BEE","honey","Study1","S",3412,"98",4599,"honey",100,"honey",1
9,"w10040181_lb",12,"JAM Version D","BEE","honey","Study1","S",33500,"100",3145,"sting",20,"honey",0
9,"w10065910_kb",12,"JAM Version D","BEE","honey","Study1","S",3856,"96",2234,"honey",100,"honey",1
9,"5f5165ce1bff403b27a108ff",12,"JAM Version D","BEE","honey","Study1","S",1630,"100",3203,"honey",100,"honey",1
9,"5ef8eeb63f6343097030fd37",12,"JAM Version D","BEE","honey","Study1","S",1886,"86",3693,"insect",36.363636363636,"honey",0
10,"5f5165ce1bff403b27a108ff",12,"JAM Version D","BELT","soon","Study1","U",9129,"0",4139,"trousers",16.666666666667,"soon",0
10,"10064478oc",12,"JAM Version D","BELT","soon","Study1","U",8846,"10",7029,"tight",0,"soon",0
10,"5ef8eeb63f6343097030fd37",12,"JAM Version D","BELT","soon","Study1","U",1794,"0",2290,"seat",25,"soon",0
10,"w10040181_lb",12,"JAM Version D","BELT","soon","Study1","U",23191,"0",6413,"clothing ",33.333333333333,"soon",0
10,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","BELT","soon","Study1","U",2540,"30",1406,"",0,"soon",0
10,"w10065910_kb",12,"JAM Version D","BELT","soon","Study1","U",4842,"3",15047,"waist",22.222222222222,"soon",0
11,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","BIRD","swan","Study1","B",3490,"69",2416,"",0,"swan",0
11,"10064478oc",12,"JAM Version D","BIRD","swan","Study1","B",3962,"12",4155,"fly",0,"swan",0
11,"w10065910_kb",12,"JAM Version D","BIRD","swan","Study1","B",8537,"57",10075,"swan",100,"swan",1
11,"5ef8eeb63f6343097030fd37",12,"JAM Version D","BIRD","swan","Study1","B",1183,"67",10765,"peinguin",16.666666666667,"swan",0
11,"w10040181_lb",12,"JAM Version D","BIRD","swan","Study1","B",12063,"100",9174,"penguin",18.181818181818,"swan",0
11,"5f5165ce1bff403b27a108ff",12,"JAM Version D","BIRD","swan","Study1","B",1848,"90",11867,"eagle",22.222222222222,"swan",0
12,"10064478oc",12,"JAM Version D","BLAZE","fire","Study1","F",5041,"30",1841,"hot",0,"fire",0
12,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","BLAZE","fire","Study1","F",2697,"95",1781,"fire",100,"fire",1
12,"5f5165ce1bff403b27a108ff",12,"JAM Version D","BLAZE","fire","Study1","F",3125,"80",1734,"fire",100,"fire",1
12,"w10040181_lb",12,"JAM Version D","BLAZE","fire","Study1","F",4192,"100",3437,"fire ",100,"fire",1
12,"w10065910_kb",12,"JAM Version D","BLAZE","fire","Study1","F",4871,"70",1945,"fire",100,"fire",1
12,"5ef8eeb63f6343097030fd37",12,"JAM Version D","BLAZE","fire","Study1","F",1345,"56",1668,"fire",100,"fire",1
13,"5ef8eeb63f6343097030fd37",12,"JAM Version D","BRONZE","artery","Study1","U",1701,"87",3083,"gold",0,"artery",0
13,"5f5165ce1bff403b27a108ff",12,"JAM Version D","BRONZE","artery","Study1","U",2115,"0",4928,"gold",0,"artery",0
13,"10064478oc",12,"JAM Version D","BRONZE","artery","Study1","U",4310,"15",3274,"brown",18.181818181818,"artery",0
13,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","BRONZE","artery","Study1","U",4090,"65",4957,"archery",76.923076923077,"artery",1
13,"w10040181_lb",12,"JAM Version D","BRONZE","artery","Study1","U",6123,"21",6179,"gold",0,"artery",0
13,"w10065910_kb",12,"JAM Version D","BRONZE","artery","Study1","U",6073,"2",10576,"archery ",76.923076923077,"artery",0
14,"10064478oc",12,"JAM Version D","BUSINESS","death","Study1","U",3045,"15",2295,"boy",0,"death",0
14,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","BUSINESS","death","Study1","U",4399,"76",3995,"death",100,"death",1
14,"w10040181_lb",12,"JAM Version D","BUSINESS","death","Study1","U",3371,"0",3086,"trip",22.222222222222,"death",0
14,"w10065910_kb",12,"JAM Version D","BUSINESS","death","Study1","U",6032,"30",3283,"death",100,"death",1
14,"5ef8eeb63f6343097030fd37",12,"JAM Version D","BUSINESS","death","Study1","U",1390,"0",3359,"death",100,"death",1
14,"5f5165ce1bff403b27a108ff",12,"JAM Version D","BUSINESS","death","Study1","U",1646,"0",2827,"pleasure",30.769230769231,"death",0
15,"5f5165ce1bff403b27a108ff",12,"JAM Version D","CAR","happy","Study1","U",1378,"0",4082,"transport",28.571428571429,"happy",0
15,"10064478oc",12,"JAM Version D","CAR","happy","Study1","U",3727,"45",3655,"door",0,"happy",0
15,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","CAR","happy","Study1","U",2045,"54",2917,"driver",0,"happy",0
15,"5ef8eeb63f6343097030fd37",12,"JAM Version D","CAR","happy","Study1","U",2282,"57",4656,"seat",22.222222222222,"happy",0
15,"w10040181_lb",12,"JAM Version D","CAR","happy","Study1","U",3181,"0",3562,"truck",0,"happy",0
15,"w10065910_kb",12,"JAM Version D","CAR","happy","Study1","U",26087,"23",3570,"happy",100,"happy",1
16,"5ef8eeb63f6343097030fd37",12,"JAM Version D","CARD","credit","Study1","B",1342,"87",4534,"credit",100,"credit",1
16,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","CARD","credit","Study1","B",2114,"90",3169,"credit",100,"credit",1
16,"5f5165ce1bff403b27a108ff",12,"JAM Version D","CARD","credit","Study1","B",3924,"80",2717,"game",20,"credit",0
16,"10064478oc",12,"JAM Version D","CARD","credit","Study1","B",4344,"45",3738,"credit",100,"credit",1
16,"w10065910_kb",12,"JAM Version D","CARD","credit","Study1","B",8077,"59",2315,"credit",100,"credit",1
16,"w10040181_lb",12,"JAM Version D","CARD","credit","Study1","B",3150,"100",11825,"animal",16.666666666667,"credit",0
17,"10064478oc",12,"JAM Version D","CAVE","dark","Study1","F",2543,"70",2244,"dark",100,"dark",1
17,"w10040181_lb",12,"JAM Version D","CAVE","dark","Study1","F",3730,"100",9667,"man",28.571428571429,"dark",0
17,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","CAVE","dark","Study1","F",2221,"90",1942,"dark",100,"dark",1
17,"5f5165ce1bff403b27a108ff",12,"JAM Version D","CAVE","dark","Study1","F",3163,"70",1698,"dark",100,"dark",1
17,"w10065910_kb",12,"JAM Version D","CAVE","dark","Study1","F",5411,"94",1883,"dark",100,"dark",1
17,"5ef8eeb63f6343097030fd37",12,"JAM Version D","CAVE","dark","Study1","F",1019,"67",2274,"dark",100,"dark",1
18,"5f5165ce1bff403b27a108ff",12,"JAM Version D","CHEESE","wine","Study1","S",6457,"50",1664,"wine",100,"wine",1
18,"5ef8eeb63f6343097030fd37",12,"JAM Version D","CHEESE","wine","Study1","S",2064,"78",2074,"wine",100,"wine",1
18,"10064478oc",12,"JAM Version D","CHEESE","wine","Study1","S",7319,"45",2519,"ball",0,"wine",0
18,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","CHEESE","wine","Study1","S",4630,"72",3447,"",0,"wine",0
18,"w10040181_lb",12,"JAM Version D","CHEESE","wine","Study1","S",6807,"54",3179,"wine",100,"wine",1
18,"w10065910_kb",12,"JAM Version D","CHEESE","wine","Study1","S",4531,"57",13545,"",0,"wine",0
19,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","CHILD","baby","Study1","S",2191,"50",5271,"baby",100,"baby",1
19,"10064478oc",12,"JAM Version D","CHILD","baby","Study1","S",4281,"35",4583,"baby",100,"baby",1
19,"w10065910_kb",12,"JAM Version D","CHILD","baby","Study1","S",4444,"89",2954,"baby",100,"baby",1
19,"w10040181_lb",12,"JAM Version D","CHILD","baby","Study1","S",3884,"100",9005,"bad",57.142857142857,"baby",1
19,"5ef8eeb63f6343097030fd37",12,"JAM Version D","CHILD","baby","Study1","S",1609,"65",1866,"",0,"baby",0
19,"5f5165ce1bff403b27a108ff",12,"JAM Version D","CHILD","baby","Study1","S",1969,"70",5587,"children",0,"baby",0
20,"10064478oc",12,"JAM Version D","CHILI","hot","Study1","F",2929,"60",2152,"hot",100,"hot",1
20,"5f5165ce1bff403b27a108ff",12,"JAM Version D","CHILI","hot","Study1","F",7088,"90",1328,"hot",100,"hot",1
20,"w10040181_lb",12,"JAM Version D","CHILI","hot","Study1","F",4561,"100",3196,"hot",100,"hot",1
20,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","CHILI","hot","Study1","F",1990,"90",2809,"hot",100,"hot",1
20,"5ef8eeb63f6343097030fd37",12,"JAM Version D","CHILI","hot","Study1","F",1841,"67",3526,"hot",100,"hot",1
20,"w10065910_kb",12,"JAM Version D","CHILI","hot","Study1","F",4288,"89",1908,"hot",100,"hot",1
21,"5ef8eeb63f6343097030fd37",12,"JAM Version D","CHORE","work","Study1","F",2080,"47",2273,"work",100,"work",1
21,"5f5165ce1bff403b27a108ff",12,"JAM Version D","CHORE","work","Study1","F",2188,"60",2037,"work",100,"work",1
21,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","CHORE","work","Study1","F",2599,"90",2863,"bored",44.444444444444,"work",0
21,"10064478oc",12,"JAM Version D","CHORE","work","Study1","F",3882,"95",3388,"work",100,"work",1
21,"w10065910_kb",12,"JAM Version D","CHORE","work","Study1","F",5301,"46",4619,"work",100,"work",1
21,"w10040181_lb",12,"JAM Version D","CHORE","work","Study1","F",5203,"50",2842,"work",100,"work",1
22,"10064478oc",12,"JAM Version D","CLEAN","hygiene","Study1","B",5227,"50",5620,"room",0,"hygiene",0
22,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","CLEAN","hygiene","Study1","B",2414,"60",9484,"hygeine",85.714285714286,"hygiene",1
22,"w10040181_lb",12,"JAM Version D","CLEAN","hygiene","Study1","B",3673,"100",5727,"kitchen",42.857142857143,"hygiene",0
22,"w10065910_kb",12,"JAM Version D","CLEAN","hygiene","Study1","B",3515,"89",17373,"hygiene ",100,"hygiene",1
22,"5f5165ce1bff403b27a108ff",12,"JAM Version D","CLEAN","hygiene","Study1","B",1844,"80",2629,"messy",16.666666666667,"hygiene",0
22,"5ef8eeb63f6343097030fd37",12,"JAM Version D","CLEAN","hygiene","Study1","B",1331,"78",3989,"",0,"hygiene",0
23,"5f5165ce1bff403b27a108ff",12,"JAM Version D","CLUTTER","pusher","Study1","U",43230,"0",1729,"mess",20,"pusher",0
23,"10064478oc",12,"JAM Version D","CLUTTER","pusher","Study1","U",6708,"10",2553,"mess",20,"pusher",0
23,"5ef8eeb63f6343097030fd37",12,"JAM Version D","CLUTTER","pusher","Study1","U",2303,"0",2441,"mess",20,"pusher",0
23,"w10040181_lb",12,"JAM Version D","CLUTTER","pusher","Study1","U",3697,"0",9345,"ball",0,"pusher",0
23,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","CLUTTER","pusher","Study1","U",6889,"14",1813,"mess",20,"pusher",0
23,"w10065910_kb",12,"JAM Version D","CLUTTER","pusher","Study1","U",3876,"3",7644,"",0,"pusher",0
24,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","COLD","bitter","Study1","B",3007,"59",9672,"bitter",100,"bitter",1
24,"10064478oc",12,"JAM Version D","COLD","bitter","Study1","B",5226,"15",2116,"flu",0,"bitter",0
24,"w10065910_kb",12,"JAM Version D","COLD","bitter","Study1","B",5793,"20",4271,"ice",44.444444444444,"bitter",0
24,"5ef8eeb63f6343097030fd37",12,"JAM Version D","COLD","bitter","Study1","B",1188,"86",3528,"chilli",16.666666666667,"bitter",0
24,"w10040181_lb",12,"JAM Version D","COLD","bitter","Study1","B",5449,"20",4697,"chill",18.181818181818,"bitter",0
24,"5f5165ce1bff403b27a108ff",12,"JAM Version D","COLD","bitter","Study1","B",6958,"60",2042,"bitter",100,"bitter",1
25,"10064478oc",12,"JAM Version D","COW","herd","Study1","B",5911,"40",3357,"herd",100,"herd",1
25,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","COW","herd","Study1","B",3123,"53",2344,"herd",100,"herd",1
25,"5f5165ce1bff403b27a108ff",12,"JAM Version D","COW","herd","Study1","B",1769,"80",1610,"herd",100,"herd",1
25,"w10040181_lb",12,"JAM Version D","COW","herd","Study1","B",3844,"100",4018,"bull ",0,"herd",0
25,"w10065910_kb",12,"JAM Version D","COW","herd","Study1","B",5061,"89",3021,"herd",100,"herd",1
25,"5ef8eeb63f6343097030fd37",12,"JAM Version D","COW","herd","Study1","B",6827,"7",2168,"herd",100,"herd",1
26,"5ef8eeb63f6343097030fd37",12,"JAM Version D","DEFINITION","meaning","Study1","S",3238,"67",6056,"",0,"meaning",0
26,"5f5165ce1bff403b27a108ff",12,"JAM Version D","DEFINITION","meaning","Study1","S",1932,"80",1975,"meaning",100,"meaning",1
26,"10064478oc",12,"JAM Version D","DEFINITION","meaning","Study1","S",4585,"90",2813,"word",0,"meaning",0
26,"5ebd3dae8c3ef3000b5b1b2d",12,"JAM Version D","DEFINITION","meaning","Study1","S",4071,"52",2598,"meaning",100,"meaning",1
26,"w10040181_lb",12,"JAM Version D","DEFINITION","meaning","Study1","S",4504,"100",4445,"meaning",100,"meaning",1
