"Trial.ID","Sub.ID","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Study.RT","Response.RT.1","Responses","Response.Accuracy","Answer","Scored"
140,"982346DJ",2,"Read Version B","POP","balloon","Study2","B",1497,4765,"baloom",76.923076923077,"balloon",1
140,"10069503MDSA",2,"Read Version B","POP","balloon","Study2","B",1423,7993,"balloon ",100,"balloon",1
140,"10071305_mkt",2,"Read Version B","POP","balloon","Study2","B",262,2664,"soda",18.181818181818,"balloon",0
140,"5ebecb3f7899980b68a9898a",2,"Read Version B","POP","balloon","Study2","B",5528,55957,"balloon ",100,"balloon",1
140,"w10077356JS",2,"Read Version B","POP","balloon","Study2","B",3476,6608,"",0,"balloon",0
140,"w10082599_LD",2,"Read Version B","POP","balloon","Study2","B",2606,3694,"",0,"balloon",0
140,"5ebc9542e7dea50e8451e07b",2,"Read Version B","POP","balloon","Study2","B",1815,3558,"drink",16.666666666667,"balloon",0
140,"5f8f54f056dee01a45a09147",2,"Read Version B","POP","balloon","Study2","B",2304,4181,"soda",18.181818181818,"balloon",0
140,"w10085323",2,"Read Version B","POP","balloon","Study2","B",2070,7976,"corn",36.363636363636,"balloon",0
141,"10071305_mkt",2,"Read Version B","RAZOR","shave","Study2","S",338,2512,"sharp",60,"shave",1
141,"10084195jh",2,"Read Version B","RAZOR","shave","Study2","S",2646,2598,"shave",100,"shave",1
141,"10069503MDSA",2,"Read Version B","RAZOR","shave","Study2","S",1045,1912,"",0,"shave",0
141,"5ebc9542e7dea50e8451e07b",2,"Read Version B","RAZOR","shave","Study2","S",2712,2396,"shave",100,"shave",1
141,"5ebecb3f7899980b68a9898a",2,"Read Version B","RAZOR","shave","Study2","S",1977,6054,"shave",100,"shave",1
141,"w10082599_LD",2,"Read Version B","RAZOR","shave","Study2","S",1836,4768,"shave",100,"shave",1
141,"w10085323",2,"Read Version B","RAZOR","shave","Study2","S",1034,3372,"shave",100,"shave",1
141,"5f8f54f056dee01a45a09147",2,"Read Version B","RAZOR","shave","Study2","S",67951,894,"",0,"shave",0
141,"982346DJ",2,"Read Version B","RAZOR","shave","Study2","S",5851,1538,"shave",100,"shave",1
141,"w10077356JS",2,"Read Version B","RAZOR","shave","Study2","S",1271,8825,"shave",100,"shave",1
142,"10084195jh",2,"Read Version B","RIGHTS","equal","Study2","S",1102,6485,"law",25,"equal",0
142,"5ebecb3f7899980b68a9898a",2,"Read Version B","RIGHTS","equal","Study2","S",4709,63856,"equal",100,"equal",1
142,"10069503MDSA",2,"Read Version B","RIGHTS","equal","Study2","S",2209,20923,"",0,"equal",0
142,"5ebc9542e7dea50e8451e07b",2,"Read Version B","RIGHTS","equal","Study2","S",1099,2224,"equal",100,"equal",1
142,"982346DJ",2,"Read Version B","RIGHTS","equal","Study2","S",1377,3580,"liberty",16.666666666667,"equal",0
142,"w10085323",2,"Read Version B","RIGHTS","equal","Study2","S",1080,8590,"bills",20,"equal",0
142,"10071305_mkt",2,"Read Version B","RIGHTS","equal","Study2","S",467,1041,"",0,"equal",0
142,"5f8f54f056dee01a45a09147",2,"Read Version B","RIGHTS","equal","Study2","S",38374,1114,"",0,"equal",0
142,"w10082599_LD",2,"Read Version B","RIGHTS","equal","Study2","S",2211,5711,"equal ",100,"equal",1
142,"w10077356JS",2,"Read Version B","RIGHTS","equal","Study2","S",987,4540,"wrong",0,"equal",0
143,"10084195jh",2,"Read Version B","ROD","reel","Study2","S",1309,4283,"wave",25,"reel",0
143,"982346DJ",2,"Read Version B","ROD","reel","Study2","S",4845,4060,"reel",100,"reel",1
143,"10071305_mkt",2,"Read Version B","ROD","reel","Study2","S",190,2762,"pole",25,"reel",0
143,"5ebecb3f7899980b68a9898a",2,"Read Version B","ROD","reel","Study2","S",4403,11494,"reel ",100,"reel",1
143,"w10082599_LD",2,"Read Version B","ROD","reel","Study2","S",2386,2560,"",0,"reel",0
143,"10069503MDSA",2,"Read Version B","ROD","reel","Study2","S",1047,3109,"reel",100,"reel",1
143,"5ebc9542e7dea50e8451e07b",2,"Read Version B","ROD","reel","Study2","S",4944,2444,"reel",100,"reel",1
143,"5f8f54f056dee01a45a09147",2,"Read Version B","ROD","reel","Study2","S",4183,2419,"",0,"reel",0
143,"w10085323",2,"Read Version B","ROD","reel","Study2","S",1579,6000,"stick",0,"reel",0
143,"w10077356JS",2,"Read Version B","ROD","reel","Study2","S",3409,5240,"wave",25,"reel",0
144,"10071305_mkt",2,"Read Version B","SAFETY","seatbelt","Study2","S",351,2035,"belt",66.666666666667,"seatbelt",0
144,"w10082599_LD",2,"Read Version B","SAFETY","seatbelt","Study2","S",2466,6759,"seatbelt",100,"seatbelt",1
144,"5ebc9542e7dea50e8451e07b",2,"Read Version B","SAFETY","seatbelt","Study2","S",3007,5945,"seatbelt",100,"seatbelt",1
144,"10084195jh",2,"Read Version B","SAFETY","seatbelt","Study2","S",925,5302,"vest",33.333333333333,"seatbelt",0
144,"10069503MDSA",2,"Read Version B","SAFETY","seatbelt","Study2","S",1023,10937,"seatbelt",100,"seatbelt",1
144,"5f8f54f056dee01a45a09147",2,"Read Version B","SAFETY","seatbelt","Study2","S",1946,3746,"",0,"seatbelt",0
144,"5ebecb3f7899980b68a9898a",2,"Read Version B","SAFETY","seatbelt","Study2","S",4811,6559,"seatbelt",100,"seatbelt",1
144,"w10085323",2,"Read Version B","SAFETY","seatbelt","Study2","S",1156,8272,"police",14.285714285714,"seatbelt",0
144,"982346DJ",2,"Read Version B","SAFETY","seatbelt","Study2","S",2223,4949,"measures",37.5,"seatbelt",0
144,"w10077356JS",2,"Read Version B","SAFETY","seatbelt","Study2","S",1535,11946,"safe",50,"seatbelt",0
145,"10071305_mkt",2,"Read Version B","SCALP","head","Study2","F",441,1793,"head",100,"head",1
145,"5ebc9542e7dea50e8451e07b",2,"Read Version B","SCALP","head","Study2","F",2426,1827,"head",100,"head",1
145,"w10085323",2,"Read Version B","SCALP","head","Study2","F",870,3930,"head",100,"head",1
145,"5f8f54f056dee01a45a09147",2,"Read Version B","SCALP","head","Study2","F",17349,1716,"",0,"head",0
145,"10084195jh",2,"Read Version B","SCALP","head","Study2","F",697,3471,"head",100,"head",1
145,"w10077356JS",2,"Read Version B","SCALP","head","Study2","F",4895,4375,"head",100,"head",1
145,"5ebecb3f7899980b68a9898a",2,"Read Version B","SCALP","head","Study2","F",5132,3390,"head",100,"head",1
145,"10069503MDSA",2,"Read Version B","SCALP","head","Study2","F",944,3076,"head",100,"head",1
145,"982346DJ",2,"Read Version B","SCALP","head","Study2","F",2066,1601,"head",100,"head",1
145,"w10082599_LD",2,"Read Version B","SCALP","head","Study2","F",2199,3699,"head",100,"head",1
146,"10084195jh",2,"Read Version B","SHEARS","scissors","Study2","F",1088,3506,"scissors",100,"scissors",1
146,"5ebc9542e7dea50e8451e07b",2,"Read Version B","SHEARS","scissors","Study2","F",2405,3000,"scissors",100,"scissors",1
146,"10069503MDSA",2,"Read Version B","SHEARS","scissors","Study2","F",1298,10543,"scissors ",100,"scissors",1
146,"5f8f54f056dee01a45a09147",2,"Read Version B","SHEARS","scissors","Study2","F",1217,3819,"scissors",100,"scissors",1
146,"5ebecb3f7899980b68a9898a",2,"Read Version B","SHEARS","scissors","Study2","F",8547,14100,"scissors ",100,"scissors",1
146,"w10085323",2,"Read Version B","SHEARS","scissors","Study2","F",1576,3258,"cut",18.181818181818,"scissors",0
146,"w10077356JS",2,"Read Version B","SHEARS","scissors","Study2","F",2534,6452,"",0,"scissors",0
146,"982346DJ",2,"Read Version B","SHEARS","scissors","Study2","F",7144,5142,"scissors",100,"scissors",1
146,"10071305_mkt",2,"Read Version B","SHEARS","scissors","Study2","F",469,3687,"scissors",100,"scissors",1
146,"w10082599_LD",2,"Read Version B","SHEARS","scissors","Study2","F",2672,1649,"",0,"scissors",0
147,"10084195jh",2,"Read Version B","Shell","shake","Study2","U",1677,2261,"shake",100,"shake",1
147,"10069503MDSA",2,"Read Version B","Shell","shake","Study2","U",1120,10943,"",0,"shake",0
147,"5ebecb3f7899980b68a9898a",2,"Read Version B","Shell","shake","Study2","U",6712,35286,"shake",100,"shake",1
147,"982346DJ",2,"Read Version B","Shell","shake","Study2","U",6087,6350,"shake",100,"shake",1
147,"w10085323",2,"Read Version B","Shell","shake","Study2","U",2045,6417,"sea",50,"shake",0
147,"10071305_mkt",2,"Read Version B","Shell","shake","Study2","U",188,4070,"soft",22.222222222222,"shake",0
147,"5f8f54f056dee01a45a09147",2,"Read Version B","Shell","shake","Study2","U",50456,1040,"",0,"shake",0
147,"w10082599_LD",2,"Read Version B","Shell","shake","Study2","U",3313,3184,"",0,"shake",0
147,"5ebc9542e7dea50e8451e07b",2,"Read Version B","Shell","shake","Study2","U",3051,1812,"shake",100,"shake",1
147,"w10077356JS",2,"Read Version B","Shell","shake","Study2","U",777,6380,"",0,"shake",0
148,"10069503MDSA",2,"Read Version B","SHOELACE","tie","Study2","F",1206,22299,"",0,"tie",0
148,"10084195jh",2,"Read Version B","SHOELACE","tie","Study2","F",727,4343,"shoe",28.571428571429,"tie",0
148,"5ebecb3f7899980b68a9898a",2,"Read Version B","SHOELACE","tie","Study2","F",7152,19361,"tie",100,"tie",1
148,"w10082599_LD",2,"Read Version B","SHOELACE","tie","Study2","F",2656,3828,"tie",100,"tie",1
148,"10071305_mkt",2,"Read Version B","SHOELACE","tie","Study2","F",363,1716,"tie",100,"tie",1
148,"5ebc9542e7dea50e8451e07b",2,"Read Version B","SHOELACE","tie","Study2","F",1683,1381,"tie",100,"tie",1
148,"982346DJ",2,"Read Version B","SHOELACE","tie","Study2","F",6518,10415,"string",44.444444444444,"tie",0
148,"w10085323",2,"Read Version B","SHOELACE","tie","Study2","F",1884,6132,"tie",100,"tie",1
148,"5f8f54f056dee01a45a09147",2,"Read Version B","SHOELACE","tie","Study2","F",3575,4206,"",0,"tie",0
148,"w10077356JS",2,"Read Version B","SHOELACE","tie","Study2","F",4580,3237,"shoe",28.571428571429,"tie",0
149,"10084195jh",2,"Read Version B","SLEEP","nap","Study2","B",948,2929,"bed",0,"nap",0
149,"5ebecb3f7899980b68a9898a",2,"Read Version B","SLEEP","nap","Study2","B",5992,4983,"nap",100,"nap",1
149,"10071305_mkt",2,"Read Version B","SLEEP","nap","Study2","B",334,1522,"nap",100,"nap",1
149,"10069503MDSA",2,"Read Version B","SLEEP","nap","Study2","B",3400,7509,"bed",0,"nap",0
149,"5ebc9542e7dea50e8451e07b",2,"Read Version B","SLEEP","nap","Study2","B",1914,4070,"",0,"nap",0
149,"5f8f54f056dee01a45a09147",2,"Read Version B","SLEEP","nap","Study2","B",1400,5752,"wake",28.571428571429,"nap",0
149,"982346DJ",2,"Read Version B","SLEEP","nap","Study2","B",1495,3522,"tired",0,"nap",0
149,"w10085323",2,"Read Version B","SLEEP","nap","Study2","B",1203,6380,"nap",100,"nap",1
149,"w10077356JS",2,"Read Version B","SLEEP","nap","Study2","B",5675,3410,"awake",25,"nap",0
149,"w10082599_LD",2,"Read Version B","SLEEP","nap","Study2","B",2510,4938,"nap",100,"nap",1
150,"10069503MDSA",2,"Read Version B","STAR","actress","Study2","B",1593,3603,"sky",20,"actress",0
150,"5ebecb3f7899980b68a9898a",2,"Read Version B","STAR","actress","Study2","B",4342,34867,"actress",100,"actress",1
150,"w10082599_LD",2,"Read Version B","STAR","actress","Study2","B",1852,1557,"",0,"actress",0
150,"10084195jh",2,"Read Version B","STAR","actress","Study2","B",1275,5172,"sun",20,"actress",0
150,"5ebc9542e7dea50e8451e07b",2,"Read Version B","STAR","actress","Study2","B",1916,3672,"moon",0,"actress",0
150,"982346DJ",2,"Read Version B","STAR","actress","Study2","B",5827,2784,"spangled",13.333333333333,"actress",0
150,"w10085323",2,"Read Version B","STAR","actress","Study2","B",1373,6145,"sky",20,"actress",0
150,"10071305_mkt",2,"Read Version B","STAR","actress","Study2","B",314,3518,"atresss",85.714285714286,"actress",1
150,"w10077356JS",2,"Read Version B","STAR","actress","Study2","B",3465,4120,"sky",20,"actress",0
150,"5f8f54f056dee01a45a09147",2,"Read Version B","STAR","actress","Study2","B",8765,782,"",0,"actress",0
151,"5ebecb3f7899980b68a9898a",2,"Read Version B","STRETCH","cloth","Study2","U",3980,40531,"cloth",100,"cloth",1
151,"10071305_mkt",2,"Read Version B","STRETCH","cloth","Study2","U",262,2475,"",0,"cloth",0
151,"10069503MDSA",2,"Read Version B","STRETCH","cloth","Study2","U",535,2771,"",0,"cloth",0
151,"5ebc9542e7dea50e8451e07b",2,"Read Version B","STRETCH","cloth","Study2","U",3768,2275,"cotton",54.545454545455,"cloth",0
151,"5f8f54f056dee01a45a09147",2,"Read Version B","STRETCH","cloth","Study2","U",5947,5367,"clothes",83.333333333333,"cloth",1
151,"10084195jh",2,"Read Version B","STRETCH","cloth","Study2","U",577,8035,"grow",22.222222222222,"cloth",0
151,"w10085323",2,"Read Version B","STRETCH","cloth","Study2","U",1327,8557,"pull",22.222222222222,"cloth",0
151,"w10077356JS",2,"Read Version B","STRETCH","cloth","Study2","U",3338,4195,"long",44.444444444444,"cloth",0
151,"982346DJ",2,"Read Version B","STRETCH","cloth","Study2","U",1388,2662,"band",0,"cloth",0
151,"w10082599_LD",2,"Read Version B","STRETCH","cloth","Study2","U",3319,2581,"",0,"cloth",0
152,"10069503MDSA",2,"Read Version B","SUN","tan","Study2","S",1245,3431,"planey",44.444444444444,"tan",0
152,"10084195jh",2,"Read Version B","SUN","tan","Study2","S",638,5041,"light",25,"tan",0
152,"w10082599_LD",2,"Read Version B","SUN","tan","Study2","S",2324,3368,"",0,"tan",0
152,"5ebc9542e7dea50e8451e07b",2,"Read Version B","SUN","tan","Study2","S",2184,5671,"moon",28.571428571429,"tan",0
152,"982346DJ",2,"Read Version B","SUN","tan","Study2","S",1333,2238,"hot",33.333333333333,"tan",0
152,"10071305_mkt",2,"Read Version B","SUN","tan","Study2","S",215,1503,"hot",33.333333333333,"tan",0
152,"5ebecb3f7899980b68a9898a",2,"Read Version B","SUN","tan","Study2","S",4849,17967,"tan",100,"tan",1
152,"w10077356JS",2,"Read Version B","SUN","tan","Study2","S",877,2306,"hot",33.333333333333,"tan",0
152,"w10085323",2,"Read Version B","SUN","tan","Study2","S",1064,2939,"tan",100,"tan",1
152,"5f8f54f056dee01a45a09147",2,"Read Version B","SUN","tan","Study2","S",1025,1210,"",0,"tan",0
153,"5ebc9542e7dea50e8451e07b",2,"Read Version B","TANTRUM","temper","Study2","S",2139,2749,"temper",100,"temper",1
153,"982346DJ",2,"Read Version B","TANTRUM","temper","Study2","S",7309,6416,"temper",100,"temper",1
153,"5ebecb3f7899980b68a9898a",2,"Read Version B","TANTRUM","temper","Study2","S",5245,11863,"temper",100,"temper",1
153,"w10077356JS",2,"Read Version B","TANTRUM","temper","Study2","S",1989,2751,"mad",22.222222222222,"temper",0
153,"w10082599_LD",2,"Read Version B","TANTRUM","temper","Study2","S",2694,7909,"",0,"temper",0
153,"10071305_mkt",2,"Read Version B","TANTRUM","temper","Study2","S",344,1715,"fit",22.222222222222,"temper",0
153,"5f8f54f056dee01a45a09147",2,"Read Version B","TANTRUM","temper","Study2","S",1859,3396,"temper",100,"temper",1
153,"10069503MDSA",2,"Read Version B","TANTRUM","temper","Study2","S",1312,53441,"fit",22.222222222222,"temper",0
153,"w10085323",2,"Read Version B","TANTRUM","temper","Study2","S",1655,3759,"temper",100,"temper",1
153,"10084195jh",2,"Read Version B","TANTRUM","temper","Study2","S",1262,4114,"kid",0,"temper",0
154,"982346DJ",2,"Read Version B","TEMPERATURE","morning","Study2","U",2469,9876,"",0,"morning",0
154,"5f8f54f056dee01a45a09147",2,"Read Version B","TEMPERATURE","morning","Study2","U",2019,1299,"",0,"morning",0
154,"w10077356JS",2,"Read Version B","TEMPERATURE","morning","Study2","U",3742,3342,"hot",20,"morning",0
154,"w10082599_LD",2,"Read Version B","TEMPERATURE","morning","Study2","U",2087,6302,"",0,"morning",0
154,"5ebecb3f7899980b68a9898a",2,"Read Version B","TEMPERATURE","morning","Study2","U",8793,48467,"morning ",100,"morning",1
154,"5ebc9542e7dea50e8451e07b",2,"Read Version B","TEMPERATURE","morning","Study2","U",3143,3430,"morning",100,"morning",1
154,"10069503MDSA",2,"Read Version B","TEMPERATURE","morning","Study2","U",1549,17014,"",0,"morning",0
154,"10071305_mkt",2,"Read Version B","TEMPERATURE","morning","Study2","U",272,5395,"morning",100,"morning",1
154,"w10085323",2,"Read Version B","TEMPERATURE","morning","Study2","U",2032,9320,"degrees",14.285714285714,"morning",0
154,"10084195jh",2,"Read Version B","TEMPERATURE","morning","Study2","U",1125,3081,"hot",20,"morning",0
155,"5ebecb3f7899980b68a9898a",2,"Read Version B","THREAD","thimble","Study2","B",5373,12625,"thimble ",100,"thimble",1
155,"982346DJ",2,"Read Version B","THREAD","thimble","Study2","B",1479,4177,"sew",20,"thimble",0
155,"w10082599_LD",2,"Read Version B","THREAD","thimble","Study2","B",2510,2252,"",0,"thimble",0
155,"10069503MDSA",2,"Read Version B","THREAD","thimble","Study2","B",979,7687,"tre",40,"thimble",0
155,"5f8f54f056dee01a45a09147",2,"Read Version B","THREAD","thimble","Study2","B",2017,2473,"",0,"thimble",0
155,"w10077356JS",2,"Read Version B","THREAD","thimble","Study2","B",4760,7247,"",0,"thimble",0
155,"10071305_mkt",2,"Read Version B","THREAD","thimble","Study2","B",252,3331,"string",30.769230769231,"thimble",0
155,"w10085323",2,"Read Version B","THREAD","thimble","Study2","B",879,3442,"needle",30.769230769231,"thimble",0
155,"10084195jh",2,"Read Version B","THREAD","thimble","Study2","B",932,3114,"needle",30.769230769231,"thimble",0
155,"5ebc9542e7dea50e8451e07b",2,"Read Version B","THREAD","thimble","Study2","B",3635,3536,"thimble",100,"thimble",1
156,"w10077356JS",2,"Read Version B","TRUTH","lie","Study2","S",1624,2163,"lie",100,"lie",1
156,"982346DJ",2,"Read Version B","TRUTH","lie","Study2","S",1908,10136,"faithfu;",18.181818181818,"lie",0
156,"w10085323",2,"Read Version B","TRUTH","lie","Study2","S",921,3875,"lie",100,"lie",1
156,"5ebecb3f7899980b68a9898a",2,"Read Version B","TRUTH","lie","Study2","S",9017,11747,"lie",100,"lie",1
156,"5f8f54f056dee01a45a09147",2,"Read Version B","TRUTH","lie","Study2","S",2747,2912,"",0,"lie",0
156,"w10082599_LD",2,"Read Version B","TRUTH","lie","Study2","S",1358,6891,"honest",22.222222222222,"lie",0
156,"10084195jh",2,"Read Version B","TRUTH","lie","Study2","S",868,5536,"",0,"lie",0
156,"5ebc9542e7dea50e8451e07b",2,"Read Version B","TRUTH","lie","Study2","S",1710,6575,"lie",100,"lie",1
156,"10069503MDSA",2,"Read Version B","TRUTH","lie","Study2","S",1622,2519,"lie",100,"lie",1
156,"10071305_mkt",2,"Read Version B","TRUTH","lie","Study2","S",391,2107,"dare",28.571428571429,"lie",0
157,"982346DJ",2,"Read Version B","TURN","flip","Study2","B",8597,4240,"away",0,"flip",0
157,"w10077356JS",2,"Read Version B","TURN","flip","Study2","B",2021,3704,"around",0,"flip",0
157,"w10082599_LD",2,"Read Version B","TURN","flip","Study2","B",2124,6355,"flip ",100,"flip",1
157,"5ebc9542e7dea50e8451e07b",2,"Read Version B","TURN","flip","Study2","B",2962,1836,"right",22.222222222222,"flip",0
157,"10069503MDSA",2,"Read Version B","TURN","flip","Study2","B",1444,6503,"away",0,"flip",0
157,"10071305_mkt",2,"Read Version B","TURN","flip","Study2","B",441,3099,"flip",100,"flip",1
157,"w10085323",2,"Read Version B","TURN","flip","Study2","B",1407,8263,"around",0,"flip",0
157,"5ebecb3f7899980b68a9898a",2,"Read Version B","TURN","flip","Study2","B",7405,30583,"flip",100,"flip",1
157,"5f8f54f056dee01a45a09147",2,"Read Version B","TURN","flip","Study2","B",11771,1141,"",0,"flip",0
157,"10084195jh",2,"Read Version B","TURN","flip","Study2","B",957,6566,"my",0,"flip",0
158,"w10085323",2,"Read Version B","VEHICLE","charm","Study2","U",1088,3655,"drive",20,"charm",0
158,"w10077356JS",2,"Read Version B","VEHICLE","charm","Study2","U",3957,6414,"car",75,"charm",1
158,"5f8f54f056dee01a45a09147",2,"Read Version B","VEHICLE","charm","Study2","U",2712,9484,"charm",100,"charm",1
